FECHA,NOMBRE,PUESTO,dolarAsignacion,dolarBruto
2013-02-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,6999.9,4856.18
2013-02-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,6999.9,4517.32
2013-02-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,6999.9,4665.26
2013-02-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,6999.9,4729.08
2013-02-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,6999.9,4811.52
2013-02-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,6999.9,4811.52
2013-02-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,6999.9,4945.98
2013-02-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,6999.9,4959.08
2013-02-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,6999.9,4832.18
2013-02-01,"MONZO, EMILIO",Ministro de Gobierno,6999.9,4886.08
2013-02-01,"PEÑA, MARCOS",Secretario General,6999.9,4917.34
2013-02-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,6649.9,4551.6
2013-02-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,6649.9,4503.36
2013-02-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,6649.9,4503.36
2013-02-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,6649.9,4799.52
2013-02-01,"nan, nan",Subsecretario,5599.92,5599.92
2013-02-01,"nan, nan",Director General,4899.94,4899.94
2013-02-01,"nan, nan",Director General Adjunto,4899.94,4899.94
2013-03-01,"MACRI, MAURICIO",Jefe de Gobierno,1260.0,1042.02
2013-03-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,7935.74,5693.38
2013-03-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,6999.9,4642.28
2013-03-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,6999.9,5074.16
2013-03-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,6999.9,5010.68
2013-03-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,6999.9,4634.0
2013-03-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,6999.9,5125.84
2013-03-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,6999.9,6156.84
2013-03-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,6999.9,4915.62
2013-03-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,6999.9,5743.22
2013-03-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,6999.9,5134.1
2013-03-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,6999.9,5111.66
2013-03-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,6999.9,6863.5
2013-03-01,"MONZO, EMILIO",Ministro de Gobierno,6999.9,6832.34
2013-03-01,"PEÑA, MARCOS",Secretario General,6999.9,7989.94
2013-03-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,6649.9,4721.0
2013-03-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,6649.9,4607.46
2013-03-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,6649.9,4607.46
2013-03-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,6649.9,4946.84
2013-03-01,"nan, nan",Subsecretario,5599.92,5599.92
2013-03-01,"nan, nan",Director General,4899.94,4899.94
2013-03-01,"nan, nan",Director General Adjunto,4899.94,4899.94
2013-04-01,"MACRI, MAURICIO",Jefe de Gobierno,1260.0,1042.02
2013-04-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,7935.74,5578.2
2013-04-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,6999.9,4564.02
2013-04-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,6999.9,4967.56
2013-04-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,6999.9,4897.78
2013-04-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,6999.9,4546.32
2013-04-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,6999.9,4745.0
2013-04-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,6999.9,4810.12
2013-04-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,6999.9,4827.92
2013-04-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,6999.9,4847.38
2013-04-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,6999.9,5004.4
2013-04-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,6999.9,5005.36
2013-04-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,6999.9,4975.0
2013-04-01,"MONZO, EMILIO",Ministro de Gobierno,6999.9,4077.24
2013-04-01,"PEÑA, MARCOS",Secretario General,6999.9,4918.3
2013-04-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,6649.9,4614.22
2013-04-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,6649.9,4519.78
2013-04-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,6649.9,4519.78
2013-04-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,6649.9,4795.96
2013-04-01,"nan, nan",Subsecretario,5599.92,5599.92
2013-04-01,"nan, nan",Director General,4899.94,4899.94
2013-04-01,"nan, nan",Director General Adjunto,4899.94,4899.94
2013-05-01,"MACRI, MAURICIO",Jefe de Gobierno,1260.0,1042.02
2013-05-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,7935.74,5578.2
2013-05-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,7700.02,5017.74
2013-05-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,7700.02,5433.48
2013-05-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,7700.02,5351.5
2013-05-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,7700.02,4972.72
2013-05-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,7700.02,5532.92
2013-05-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,7700.02,5263.82
2013-05-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,7700.02,5281.64
2013-05-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,7700.02,5301.1
2013-05-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,7700.02,5458.1
2013-05-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,7700.02,5471.28
2013-05-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,7700.02,5428.7
2013-05-01,"MONZO, EMILIO",Ministro de Gobierno,7700.02,5549.02
2013-05-01,"PEÑA, MARCOS",Secretario General,7700.02,5384.22
2013-05-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,7315.02,5056.84
2013-05-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,7315.02,4950.8
2013-05-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,7315.02,4950.8
2013-05-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,7315.02,5226.98
2013-05-01,"nan, nan",Subsecretario,6160.02,6160.02
2013-05-01,"nan, nan",Director General,5390.02,5390.02
2013-05-01,"nan, nan",Director General Adjunto,5390.02,5390.02
2013-06-01,"MACRI, MAURICIO",Jefe de Gobierno,1890.0,1563.03
2013-06-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,14681.12,10831.54
2013-06-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,11550.02,8227.02
2013-06-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,11550.02,8669.0
2013-06-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,11550.02,8576.58
2013-06-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,11550.02,8117.82
2013-06-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,11550.02,8407.96
2013-06-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,11550.02,8481.1
2013-06-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,11550.02,8507.76
2013-06-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,11550.02,8526.52
2013-06-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,11550.02,8682.98
2013-06-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,11550.02,8706.18
2013-06-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,11550.02,8644.14
2013-06-01,"MONZO, EMILIO",Ministro de Gobierno,11550.02,8757.9
2013-06-01,"PEÑA, MARCOS",Secretario General,11550.02,8592.68
2013-06-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,10972.52,8089.56
2013-06-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,10972.52,7996.02
2013-06-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,10972.52,7996.02
2013-06-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,10972.52,8266.72
2013-06-01,"nan, nan",Subsecretario,9817.52,9817.52
2013-06-01,"nan, nan",Director General,9047.52,9047.52
2013-06-01,"nan, nan",Director General Adjunto,9047.52,9047.52
2013-07-01,"MACRI, MAURICIO",Jefe de Gobierno,1260.0,1042.02
2013-07-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,9602.24,6620.46
2013-07-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,7700.02,4949.0
2013-07-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,7700.02,5243.6
2013-07-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,7700.02,5152.24
2013-07-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,7700.02,4768.12
2013-07-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,7700.02,5213.26
2013-07-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,7700.02,5144.1
2013-07-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,7700.02,5081.32
2013-07-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,7700.02,5101.48
2013-07-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,7700.02,5259.06
2013-07-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,7700.02,5282.04
2013-07-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,7700.02,5317.84
2013-07-01,"MONZO, EMILIO",Ministro de Gobierno,7700.02,5542.68
2013-07-01,"PEÑA, MARCOS",Secretario General,7700.02,5304.8
2013-07-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,7315.02,5076.9
2013-07-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,7315.02,4761.72
2013-07-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,7315.02,4761.72
2013-07-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,7315.02,5066.14
2013-07-01,"nan, nan",Subsecretario,6160.02,6160.02
2013-07-01,"nan, nan",Director General,5390.02,5390.02
2013-07-01,"nan, nan",Director General Adjunto,5390.02,5390.02
2013-08-01,"MACRI, MAURICIO",Jefe de Gobierno,1260.0,1042.02
2013-08-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,9602.24,6492.62
2013-08-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,8470.04,5299.6
2013-08-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,8470.04,5755.64
2013-08-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,8470.04,5650.2
2013-08-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,8470.04,5237.1
2013-08-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,8470.04,5495.78
2013-08-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,8470.04,5553.88
2013-08-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,8470.04,5580.34
2013-08-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,8470.04,5599.8
2013-08-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,8470.04,5756.8
2013-08-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,8470.04,5793.42
2013-08-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,8470.04,5718.1
2013-08-01,"MONZO, EMILIO",Ministro de Gobierno,8470.04,5734.06
2013-08-01,"PEÑA, MARCOS",Secretario General,8470.04,5679.58
2013-08-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,8046.54,5343.16
2013-08-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,8046.54,5235.78
2013-08-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,8046.54,5235.78
2013-08-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,8046.54,5507.38
2013-08-01,"nan, nan",Subsecretario,6776.04,6776.04
2013-08-01,"nan, nan",Director General,5929.04,5929.04
2013-08-01,"nan, nan",Director General Adjunto,5929.04,5929.04
2013-09-01,"MACRI, MAURICIO",Jefe de Gobierno,1260.0,1042.02
2013-09-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,9602.24,6412.6
2013-09-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,8470.04,5244.18
2013-09-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,8470.04,5675.6
2013-09-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,8470.04,5572.26
2013-09-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,8470.04,5166.68
2013-09-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,8470.04,5450.42
2013-09-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,8470.04,5498.46
2013-09-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,8470.04,5502.4
2013-09-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,8470.04,5521.86
2013-09-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,8470.04,5678.88
2013-09-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,8470.04,5713.4
2013-09-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,8470.04,5662.7
2013-09-01,"MONZO, EMILIO",Ministro de Gobierno,8470.04,5898.2
2013-09-01,"PEÑA, MARCOS",Secretario General,8470.04,5634.2
2013-09-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,8046.54,5296.06
2013-09-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,8046.54,5157.84
2013-09-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,8046.54,5157.84
2013-09-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,8046.54,5450.84
2013-09-01,"nan, nan",Subsecretario,6776.04,6776.04
2013-09-01,"nan, nan",Director General,5929.04,5929.04
2013-09-01,"nan, nan",Director General Adjunto,5929.04,5929.04
2013-10-01,"MACRI, MAURICIO",Jefe de Gobierno,1260.0,1042.02
2013-10-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,9602.24,6362.46
2013-10-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,8470.04,5205.36
2013-10-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,8470.04,5657.3
2013-10-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,8470.04,5572.26
2013-10-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,8470.04,5151.1
2013-10-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,8470.04,5376.26
2013-10-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,8470.04,5470.56
2013-10-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,8470.04,5502.4
2013-10-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,8470.04,5521.86
2013-10-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,8470.04,5678.86
2013-10-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,8470.04,5713.4
2013-10-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,8470.04,5585.14
2013-10-01,"MONZO, EMILIO",Ministro de Gobierno,8470.04,5777.84
2013-10-01,"PEÑA, MARCOS",Secretario General,8470.04,5591.26
2013-10-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,8046.54,5245.92
2013-10-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,8046.54,5157.84
2013-10-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,8046.54,5157.84
2013-10-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,8046.54,5429.68
2013-10-01,"nan, nan",Subsecretario,6776.04,6776.04
2013-10-01,"nan, nan",Director General,5929.04,5929.04
2013-10-01,"nan, nan",Director General Adjunto,5929.04,5929.04
2013-11-01,"MACRI, MAURICIO",Jefe de Gobierno,1050.0,868.35
2013-11-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,8241.93,5461.82
2013-11-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,7834.83,4840.98
2013-11-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,7834.83,5215.98
2013-11-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,7834.83,5146.75
2013-11-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,7834.83,4765.5
2013-11-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,7834.83,4996.98
2013-11-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,7834.83,5097.38
2013-11-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,7834.83,5088.52
2013-11-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,7834.83,5104.75
2013-11-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,7834.83,5235.6
2013-11-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público,7834.83,5277.9
2013-11-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,7834.83,5157.27
2013-11-01,"MONZO, EMILIO",Ministro de Gobierno,7834.83,5331.62
2013-11-01,"PEÑA, MARCOS",Secretario General,7834.83,5176.13
2013-11-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,7443.1,4862.5
2013-11-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,7443.1,4776.23
2013-11-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,7443.1,4776.23
2013-11-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,7443.1,5002.78
2013-11-01,"nan, nan",Subsecretario,6267.87,6267.87
2013-11-01,"nan, nan",Director General,5484.38,5484.38
2013-11-01,"nan, nan",Director General Adjunto,5484.38,5484.38
2013-12-01,"MACRI, MAURICIO",Jefe de Gobierno,1050.0,868.35
2013-12-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,8241.93,5654.95
2013-12-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,7834.83,5030.63
2013-12-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,7834.83,5382.93
2013-12-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,7834.83,5313.67
2013-12-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,7834.83,4936.0
2013-12-01,"BULLRICH, ESTEBAN JOSE",Ministro de Educación,7834.83,5190.48
2013-12-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,7834.83,5307.53
2013-12-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,7834.83,5255.45
2013-12-01,"STANLEY, CAROLINA",Ministra de Desarrollo Social,7834.83,5271.67
2013-12-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,7834.83,5402.52
2013-12-01,"SANTILLI, DIEGO CESAR",Ministro de Ambiente y Espacio Público (hasta 05/12/2013),1305.81,1081.53
2013-12-01,"CENZON, EDUARDO",Ministro de Ambiente y Espacio Público (desde 06/12/2013),6529.03,4475.1
2013-12-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,7834.83,5345.83
2013-12-01,"MONZO, EMILIO",Ministro de Gobierno,7834.83,5517.72
2013-12-01,"PEÑA, MARCOS",Secretario General,7058.37,4659.38
2013-12-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,7443.1,5045.38
2013-12-01,"GAYTAN, FACUNDO AMADO",Secretario de Comunicación Social,7443.1,4933.8
2013-12-01,"DE GODOY, MIGUEL ANGEL",Secretario de Medios,7443.1,4933.8
2013-12-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,7443.1,5181.92
2013-12-01,"nan, nan",Subsecretario,6267.87,6267.87
2013-12-01,"nan, nan",Director General,5484.38,5484.38
2013-12-01,"nan, nan",Director General Adjunto,5484.38,5484.38
2014-01-01,"MACRI, MAURICIO",Jefe de Gobierno,787.5,651.26
2014-01-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,6181.45,4343.55
2014-01-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,5876.12,3884.51
2014-01-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,5876.12,4037.2
2014-01-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,5876.12,3985.25
2014-01-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,5876.12,3699.62
2014-01-01,"BULLRICH,  ESTEBAN JOSE",Ministro de Educación,5876.12,4064.45
2014-01-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,5876.12,3980.7
2014-01-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,5876.12,3941.59
2014-01-01,"STANLEY,  CAROLINA",Ministra de Desarrollo Social,5876.12,3953.75
2014-01-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,5876.12,4051.89
2014-01-01,"CENZON,  EDUARDO",Ministro de Ambiente y Espacio Público,5876.12,4181.52
2014-01-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,5876.12,4057.04
2014-01-01,"MONZO, EMILIO",Ministro de Gobierno,5876.12,4304.39
2014-01-01,"PEÑA, MARCOS",Secretario General,5876.12,4108.06
2014-01-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,5582.32,3913.34
2014-01-01,"GAYTAN,  FACUNDO AMADO",Secretario de Comunicación Social,5582.32,3700.35
2014-01-01,"DE GODOY,  MIGUEL ANGEL",Secretario de Medios,5582.32,3700.35
2014-01-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,5582.32,3913.16
2014-01-01,"nan, nan",Subsecretario,4700.9,4700.9
2014-01-01,"nan, nan",Director General,4113.29,4113.29
2014-01-01,"nan, nan",Director General Adjunto,4113.29,4113.29
2014-02-01,"MACRI, MAURICIO",Jefe de Gobierno,900.0,744.3
2014-02-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,7064.51,4803.67
2014-02-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,6715.57,4279.66
2014-02-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,6715.57,4613.94
2014-02-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,6715.57,4554.57
2014-02-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,6715.57,4228.14
2014-02-01,"BULLRICH,  ESTEBAN JOSE",Ministro de Educación,6715.57,4389.84
2014-02-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,6715.57,4528.14
2014-02-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,6715.57,4504.67
2014-02-01,"STANLEY,  CAROLINA",Ministra de Desarrollo Social,6715.57,4518.57
2014-02-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,6715.57,4630.73
2014-02-01,"CENZON,  EDUARDO",Ministro de Ambiente y Espacio Público,6715.57,4671.76
2014-02-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,6715.57,4556.51
2014-02-01,"MONZO,  EMILIO",Ministro de Gobierno,6715.57,4749.14
2014-02-01,"PEÑA, MARCOS",Secretario General,6715.57,4536.41
2014-02-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,6379.8,4286.29
2014-02-01,"GAYTAN,  FACUNDO AMADO",Secretario de Comunicación Social,6379.8,4228.97
2014-02-01,"DE GODOY,  MIGUEL ANGEL",Secretario de Medios,6379.8,4228.97
2014-02-01,"MACCHIAVELLI, EDUARDO ALBERTO",Secretario de Gestión Comunal y Atención Ciudadana,6379.8,4433.09
2014-02-01,"nan, nan",Subsecretario,5372.46,5372.46
2014-02-01,"nan, nan",Director General,4700.9,4700.9
2014-02-01,"nan, nan",Director General Adjunto,4700.9,4700.9
2014-03-01,"MACRI, MAURICIO",Jefe de Gobierno,787.5,651.26
2014-03-01,"VIDAL, MARIA EUGENIA",Vice Jefa de Gobierno,6181.45,5765.2
2014-03-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gabinete de Ministros,5876.12,10670.3
2014-03-01,"GRINDETTI, NESTOR OSVALDO",Ministro de Hacienda,5876.12,3993.45
2014-03-01,"MONTENEGRO, GUILLERMO TRISTAN",Ministro de Justicia y Seguridad,5876.12,3941.51
2014-03-01,"REYBAUD, GRACIELA MABEL",Ministro de Salud,5876.12,3663.6
2014-03-01,"BULLRICH,  ESTEBAN JOSE",Ministro de Educación,5876.12,6939.45
2014-03-01,"CHAIN, DANIEL GUSTAVO",Ministro de Desarrollo Urbano,5876.12,3918.38
2014-03-01,"LOMBARDI, HERNAN SANTIAGO",Ministro de Cultura,5876.12,3897.85
2014-03-01,"STANLEY,  CAROLINA",Ministra de Desarrollo Social,5876.12,4733.71
2014-03-01,"CABRERA, FRANCISCO ADOLFO",Ministro de Desarrollo Económico,5876.12,4008.14
2014-03-01,"CENZON,  EDUARDO",Ministro de Ambiente y Espacio Público,5888.62,11226.92
2014-03-01,"IBARRA, ANDRES HORACIO",Ministro de Modernización,5876.12,5947.2
2014-03-01,"MONZO,  EMILIO",Ministro de Gobierno,5876.12,6907.69
2014-03-01,"PEÑA, MARCOS",Secretario General,5876.12,6436.26
2014-03-01,"CLUSELLAS, PABLO",Secretario Legal y Técnico,5582.32,9136.38
2014-03-01,"GAYTAN,  FACUNDO AMADO",Secretario de Comunicación Social,5582.32,3656.61
